timestamp,hour,day_of_week,is_weekend,week_of_month,season,cell_type,cell_capacity_mb,traffic_load_mb,user_activity,network_utilization_pct,throughput_mbps,latency_ms,packet_loss_pct,sinr_db,congestion_flag,traditional_resource_allocation_mb,optimal_resource_allocation_mb
2024-03-13 16:15:00,16,2,0,1,0,rural,72.69,64.39,64.32,88.59,43.49,107.11,3.67,10.91,0,48.3,47.12
2024-03-13 16:30:00,16,2,0,1,0,rural,93.92,69.05,78.06,73.52,62.31,86.56,0.6,16.54,0,63.09,58.82
2024-03-13 16:45:00,16,2,0,1,0,rural,74.29,40.78,28.56,54.89,95.52,40.38,0.18,16.41,0,49.87,31.33
2024-03-13 17:00:00,17,2,0,1,0,rural,53.27,32.22,30.33,60.48,84.33,49.14,0.4,12.84,0,36.89,23.19
2024-03-13 17:15:00,17,2,0,1,0,rural,88.5,62.26,72.4,70.35,63.55,74.46,1.14,16.36,0,64.86,49.21
2024-03-13 17:30:00,17,2,0,1,0,rural,53.04,58.65,68.39,110.57,17.01,200.0,4.95,5.58,1,38.2,53.04
2024-03-13 17:45:00,17,2,0,1,0,rural,64.69,66.17,38.63,102.29,28.16,196.63,2.02,5.27,1,44.97,64.69
2024-03-13 18:00:00,18,2,0,1,0,rural,67.19,59.18,52.66,88.08,60.68,102.43,4.48,17.73,0,48.44,59.62
2024-03-13 18:15:00,18,2,0,1,0,rural,59.2,62.98,32.29,106.37,23.08,197.16,2.07,10.42,1,42.28,59.2
2024-03-13 18:30:00,18,2,0,1,0,rural,76.38,81.65,49.17,106.9,23.57,200.0,4.23,7.34,1,50.81,76.38
2024-03-13 18:45:00,18,2,0,1,0,rural,86.99,87.1,71.6,100.13,17.43,200.0,3.79,6.86,1,56.88,86.99
2024-03-13 19:00:00,19,2,0,1,0,rural,95.31,105.35,100.42,110.54,25.48,200.0,2.85,7.42,1,63.83,95.31
2024-03-13 19:15:00,19,2,0,1,0,rural,79.69,90.44,41.96,113.49,15.42,200.0,2.53,8.15,1,54.12,79.69
2024-03-13 19:30:00,19,2,0,1,0,rural,54.53,59.19,42.88,108.54,25.49,200.0,3.16,4.01,1,38.6,54.53
2024-03-13 19:45:00,19,2,0,1,0,rural,69.0,75.44,79.25,109.34,25.93,200.0,2.52,6.73,1,46.97,69.0
2024-03-13 20:00:00,20,2,0,1,0,rural,59.06,51.83,27.05,87.76,47.92,104.88,3.27,11.63,0,43.35,45.61
2024-03-13 20:15:00,20,2,0,1,0,rural,80.51,71.12,60.67,88.34,57.19,105.44,4.01,10.05,0,60.04,57.52
2024-03-13 20:30:00,20,2,0,1,0,rural,72.77,41.15,44.65,56.55,83.48,60.99,0.49,13.56,0,47.32,32.5
2024-03-13 20:45:00,20,2,0,1,0,rural,96.0,29.58,15.85,30.81,109.93,26.54,0.09,24.53,0,62.92,21.54
2024-03-13 21:00:00,21,2,0,1,0,rural,53.54,53.56,41.21,100.04,36.12,184.93,4.1,15.01,1,36.09,53.54
2024-03-13 21:15:00,21,2,0,1,0,rural,88.51,70.72,31.86,79.9,62.58,92.86,0.76,11.34,0,62.8,51.91
2024-03-13 21:30:00,21,2,0,1,0,rural,76.96,38.27,38.35,49.72,92.27,38.14,0.09,14.4,0,56.38,31.59
2024-03-13 21:45:00,21,2,0,1,0,rural,51.59,32.34,28.68,62.68,78.66,62.12,0.44,22.77,0,37.1,26.64
2024-03-13 22:00:00,22,2,0,1,0,rural,93.89,93.74,114.5,99.83,18.98,133.04,4.12,12.49,0,63.62,78.31
2024-03-13 22:15:00,22,2,0,1,0,rural,56.7,56.28,58.55,99.26,31.98,137.5,2.7,9.69,0,41.06,42.74
2024-03-13 22:30:00,22,2,0,1,0,rural,56.95,48.95,47.32,85.96,42.17,106.44,4.98,17.82,0,42.6,43.94
2024-03-13 22:45:00,22,2,0,1,0,rural,90.79,60.57,28.58,66.72,84.25,72.81,0.33,11.63,0,64.71,49.28
2024-03-13 23:00:00,23,2,0,1,0,rural,62.13,35.9,18.39,57.78,97.87,50.02,0.42,16.65,0,42.33,30.86
2024-03-13 23:15:00,23,2,0,1,0,rural,85.56,44.04,26.07,51.48,90.52,54.71,0.19,22.59,0,63.38,34.13
2024-03-13 23:30:00,23,2,0,1,0,rural,85.96,65.05,57.21,75.67,57.66,85.25,0.56,12.1,0,58.08,51.84
2024-03-13 23:45:00,23,2,0,1,0,rural,80.19,82.35,81.44,102.7,17.17,200.0,3.59,7.63,1,56.05,80.19
2024-03-14 00:00:00,0,3,0,2,0,rural,50.65,18.93,11.9,37.37,100.5,38.05,0.09,24.15,0,35.11,17.03
2024-03-14 00:15:00,0,3,0,2,0,rural,57.9,5.39,6.54,9.31,126.48,17.38,0.09,26.05,0,42.44,11.58
2024-03-14 00:30:00,0,3,0,2,0,rural,84.12,21.1,19.88,25.08,110.45,18.15,0.06,24.43,0,56.0,18.65
2024-03-14 00:45:00,0,3,0,2,0,rural,52.85,44.8,24.24,84.77,47.66,102.79,1.18,10.13,0,34.85,35.59
2024-03-14 01:00:00,1,3,0,2,0,rural,57.01,26.41,6.82,46.33,106.46,35.67,0.08,21.98,0,42.38,22.91
2024-03-14 01:15:00,1,3,0,2,0,rural,68.73,4.17,5.34,6.07,147.91,14.44,0.01,33.73,0,49.81,13.75
2024-03-14 01:30:00,1,3,0,2,0,rural,60.01,35.79,24.73,59.64,88.39,57.93,0.15,21.43,0,44.95,32.19
2024-03-14 01:45:00,1,3,0,2,0,rural,55.8,21.64,11.71,38.77,96.25,30.28,0.04,22.86,0,41.48,15.4
2024-03-14 02:00:00,2,3,0,2,0,rural,64.34,22.53,10.23,35.02,113.26,35.52,0.09,25.83,0,43.29,17.22
2024-03-14 02:15:00,2,3,0,2,0,rural,56.96,34.41,22.79,60.42,84.84,60.66,0.25,19.22,0,41.48,30.51
2024-03-14 02:30:00,2,3,0,2,0,rural,79.47,22.43,17.41,28.22,115.67,18.77,0.08,19.82,0,55.54,16.13
2024-03-14 02:45:00,2,3,0,2,0,rural,97.83,18.78,19.54,19.2,123.37,15.66,0.05,28.53,0,66.81,19.57
2024-03-14 03:00:00,3,3,0,2,0,rural,75.55,15.3,16.76,20.26,116.32,27.48,0.04,26.17,0,52.99,15.11
2024-03-14 03:15:00,3,3,0,2,0,rural,51.12,27.32,21.46,53.43,92.29,41.64,0.38,17.0,0,33.39,21.72
2024-03-14 03:30:00,3,3,0,2,0,rural,64.44,23.39,25.31,36.3,111.91,34.49,0.03,25.48,0,45.69,17.13
2024-03-14 03:45:00,3,3,0,2,0,rural,72.28,44.76,35.78,61.93,88.7,50.76,0.44,17.03,0,47.98,34.55
2024-03-14 04:00:00,4,3,0,2,0,rural,69.56,66.03,48.44,94.93,22.15,123.42,1.66,8.4,0,51.9,55.27
2024-03-14 04:15:00,4,3,0,2,0,rural,50.51,2.58,0.0,5.11,123.2,21.86,0.02,26.74,0,36.49,10.1
2024-03-14 04:30:00,4,3,0,2,0,rural,92.11,45.19,46.3,49.06,88.44,38.45,0.03,22.34,0,66.34,36.5
2024-03-14 04:45:00,4,3,0,2,0,rural,89.66,27.25,28.08,30.39,125.91,31.28,0.04,21.17,0,64.28,23.14
2024-03-14 05:00:00,5,3,0,2,0,rural,62.22,13.19,5.05,21.2,123.74,23.41,0.0,29.66,0,42.48,12.44
2024-03-14 05:15:00,5,3,0,2,0,rural,73.62,17.27,15.53,23.46,110.2,20.93,0.06,21.33,0,50.98,14.72
2024-03-14 05:30:00,5,3,0,2,0,rural,56.42,15.55,19.72,27.56,110.65,20.98,0.03,23.12,0,39.44,11.28
2024-03-14 05:45:00,5,3,0,2,0,rural,87.35,23.59,20.59,27.01,121.33,16.12,0.0,21.5,0,63.15,20.83
2024-03-14 06:00:00,6,3,0,2,0,rural,73.81,47.1,36.2,63.82,80.14,61.71,0.13,16.61,0,51.86,45.21
2024-03-14 06:15:00,6,3,0,2,0,rural,88.34,99.77,43.18,112.95,12.86,200.0,3.94,10.39,1,61.04,88.34
2024-03-14 06:30:00,6,3,0,2,0,rural,50.94,56.93,38.1,111.77,17.04,200.0,4.02,4.38,1,37.66,50.94
2024-03-14 06:45:00,6,3,0,2,0,rural,75.59,81.05,75.85,107.22,27.65,200.0,2.42,10.41,1,53.04,75.59
2024-03-14 07:00:00,7,3,0,2,0,rural,76.95,86.88,94.22,112.91,28.22,200.0,2.59,8.61,1,53.81,76.95
2024-03-14 07:15:00,7,3,0,2,0,rural,51.37,55.99,50.55,109.0,24.4,200.0,2.03,2.66,1,34.2,51.37
2024-03-14 07:30:00,7,3,0,2,0,rural,84.16,96.29,82.09,114.41,21.19,200.0,1.77,7.2,1,58.19,84.16
2024-03-14 07:45:00,7,3,0,2,0,rural,78.93,52.95,28.38,67.09,82.56,67.85,0.25,12.11,0,53.4,50.53
2024-03-14 08:00:00,8,3,0,2,0,rural,53.8,56.92,50.12,105.81,26.25,200.0,3.69,11.69,1,37.4,53.8
2024-03-14 08:15:00,8,3,0,2,0,rural,57.92,32.18,18.84,55.55,90.47,47.42,0.47,19.88,0,39.01,26.87
2024-03-14 08:30:00,8,3,0,2,0,rural,50.95,50.95,33.31,100.0,23.46,200.0,3.55,9.57,1,36.87,50.95
2024-03-14 08:45:00,8,3,0,2,0,rural,63.3,14.49,26.11,22.88,121.31,24.78,0.06,28.85,0,46.41,12.83
2024-03-14 09:00:00,9,3,0,2,0,rural,79.42,32.2,17.18,40.55,107.64,38.74,0.06,23.08,0,54.04,28.0
2024-03-14 09:15:00,9,3,0,2,0,rural,95.74,49.04,43.91,51.22,97.65,49.11,0.38,19.41,0,69.52,39.07
2024-03-14 09:30:00,9,3,0,2,0,rural,51.35,51.5,17.01,100.29,21.52,200.0,3.63,9.67,1,33.98,51.35
2024-03-14 09:45:00,9,3,0,2,0,rural,95.6,31.33,32.33,32.77,104.07,25.59,0.09,19.97,0,67.97,24.59
2024-03-14 10:00:00,10,3,0,2,0,rural,60.63,33.04,8.73,54.49,99.68,57.08,0.18,15.46,0,39.65,24.61
2024-03-14 10:15:00,10,3,0,2,0,rural,71.63,37.33,24.39,52.12,101.0,44.66,0.24,23.3,0,51.98,26.6
2024-03-14 10:30:00,10,3,0,2,0,rural,69.84,23.51,38.53,33.67,111.54,35.12,0.08,22.92,0,48.32,19.32
2024-03-14 10:45:00,10,3,0,2,0,rural,58.44,65.06,74.55,111.34,20.39,200.0,3.6,11.36,1,40.7,58.44
2024-03-14 11:00:00,11,3,0,2,0,rural,58.47,43.74,32.04,74.8,65.54,77.31,0.8,19.45,0,40.17,31.5
2024-03-14 11:15:00,11,3,0,2,0,rural,56.31,62.25,65.61,110.54,17.13,200.0,1.55,5.23,1,38.31,56.31
2024-03-14 11:30:00,11,3,0,2,0,rural,80.21,51.4,31.32,64.08,80.4,62.4,0.13,14.88,0,54.71,39.83
2024-03-14 11:45:00,11,3,0,2,0,rural,84.01,55.13,53.65,65.62,93.8,71.58,0.37,17.38,0,62.68,40.4
2024-03-14 12:00:00,12,3,0,2,0,rural,82.81,52.99,62.99,63.99,90.78,61.47,0.32,13.99,0,60.59,38.81
2024-03-14 12:15:00,12,3,0,2,0,rural,56.7,64.4,61.65,113.58,21.1,200.0,2.02,4.95,1,41.86,56.7
2024-03-14 12:30:00,12,3,0,2,0,rural,89.23,64.03,52.92,71.76,59.72,70.69,1.21,16.15,0,62.64,46.29
2024-03-14 12:45:00,12,3,0,2,0,rural,74.32,28.74,14.64,38.67,98.89,35.29,0.02,21.58,0,50.04,25.28
2024-03-14 13:00:00,13,3,0,2,0,rural,58.74,64.59,39.0,109.97,17.55,200.0,2.73,7.71,1,41.07,58.74
2024-03-14 13:15:00,13,3,0,2,0,rural,95.73,58.16,35.78,60.76,78.25,60.94,0.17,16.33,0,67.85,49.04
2024-03-14 13:30:00,13,3,0,2,0,rural,87.86,69.15,34.44,78.71,54.05,96.77,1.17,15.14,0,60.14,56.44
2024-03-14 13:45:00,13,3,0,2,0,rural,92.84,33.85,26.82,36.46,105.75,35.25,0.1,24.21,0,68.77,25.35
2024-03-14 14:00:00,14,3,0,2,0,rural,74.51,51.9,31.97,69.65,87.03,76.32,0.2,17.59,0,50.24,46.55
2024-03-14 14:15:00,14,3,0,2,0,rural,61.92,36.85,15.25,59.51,80.97,47.53,0.43,19.36,0,45.68,28.44
2024-03-14 14:30:00,14,3,0,2,0,rural,85.23,94.56,91.04,110.95,21.05,200.0,2.2,10.96,1,63.13,85.23
2024-03-14 14:45:00,14,3,0,2,0,rural,91.42,54.47,20.98,59.59,88.12,47.68,0.47,12.5,0,62.08,39.64
2024-03-14 15:00:00,15,3,0,2,0,rural,67.43,32.79,26.53,48.63,98.94,39.86,0.07,20.76,0,45.58,25.36
2024-03-14 15:15:00,15,3,0,2,0,rural,93.41,72.34,37.28,77.45,56.63,82.09,1.01,18.92,0,60.97,51.99
2024-03-14 15:30:00,15,3,0,2,0,rural,96.76,58.82,33.96,60.79,81.44,60.01,0.36,18.05,0,63.54,43.33
2024-03-14 15:45:00,15,3,0,2,0,rural,91.9,70.35,40.42,76.56,65.77,79.72,1.23,11.43,0,66.44,60.29
2024-03-14 16:00:00,16,3,0,2,0,rural,66.63,47.47,33.4,71.24,50.18,79.56,0.98,13.66,0,45.36,42.67
2024-03-14 16:15:00,16,3,0,2,0,rural,75.4,58.74,54.17,77.91,47.12,90.42,1.41,14.41,0,53.2,42.43
2024-03-14 16:30:00,16,3,0,2,0,rural,55.5,61.83,41.0,111.41,34.72,200.0,1.83,3.43,1,40.93,55.5
2024-03-14 16:45:00,16,3,0,2,0,rural,56.05,41.22,40.78,73.54,65.1,83.85,0.74,19.74,0,41.09,31.69
2024-03-14 17:00:00,17,3,0,2,0,rural,59.83,47.48,43.85,79.35,54.42,89.81,1.13,16.38,0,44.23,34.97
2024-03-14 17:15:00,17,3,0,2,0,rural,82.38,53.21,46.01,64.59,80.21,63.18,0.16,17.35,0,58.84,40.46
2024-03-14 17:30:00,17,3,0,2,0,rural,52.31,47.26,48.67,90.35,29.53,102.84,2.03,7.37,0,36.09,41.56
2024-03-14 17:45:00,17,3,0,2,0,rural,79.46,79.68,79.86,100.28,34.14,200.0,3.96,13.34,1,55.67,79.46
2024-03-14 18:00:00,18,3,0,2,0,rural,50.42,50.56,50.93,100.29,27.28,174.93,4.52,12.1,1,34.95,50.42
2024-03-14 18:15:00,18,3,0,2,0,rural,71.5,72.3,33.8,101.11,37.52,200.0,1.78,10.46,1,47.42,71.5
2024-03-14 18:30:00,18,3,0,2,0,rural,80.58,39.82,23.16,49.42,109.17,39.29,0.08,16.97,0,54.88,40.0
2024-03-14 18:45:00,18,3,0,2,0,rural,72.17,69.85,44.69,96.79,36.94,132.56,2.33,9.88,0,49.62,68.4
2024-03-14 19:00:00,19,3,0,2,0,rural,65.13,69.34,24.07,106.46,24.09,200.0,4.84,9.02,1,46.78,65.13
2024-03-14 19:15:00,19,3,0,2,0,rural,87.28,99.23,113.27,113.7,25.41,200.0,4.08,11.33,1,59.1,87.28
2024-03-14 19:30:00,19,3,0,2,0,rural,60.52,65.84,63.41,108.79,15.49,200.0,3.62,5.01,1,41.14,60.52
2024-03-14 19:45:00,19,3,0,2,0,rural,50.14,51.63,18.76,102.99,26.09,186.55,1.88,10.3,1,34.14,50.14
2024-03-14 20:00:00,20,3,0,2,0,rural,98.93,60.57,42.95,61.22,90.94,58.05,0.33,16.72,0,65.67,48.47
2024-03-14 20:15:00,20,3,0,2,0,rural,63.69,40.47,43.07,63.54,82.03,58.29,0.21,15.32,0,47.11,30.59
2024-03-14 20:30:00,20,3,0,2,0,rural,85.23,89.02,53.1,104.45,27.89,200.0,2.88,6.69,1,56.85,85.23
2024-03-14 20:45:00,20,3,0,2,0,rural,76.63,72.63,59.75,94.78,19.91,122.44,3.13,10.11,0,52.75,53.73
2024-03-14 21:00:00,21,3,0,2,0,rural,53.98,12.72,16.92,23.57,119.56,24.83,0.09,23.25,0,37.68,10.8
2024-03-14 21:15:00,21,3,0,2,0,rural,68.29,62.96,50.75,92.19,23.49,113.54,3.01,8.99,0,49.82,45.37
2024-03-14 21:30:00,21,3,0,2,0,rural,69.79,15.76,11.54,22.58,117.96,19.57,0.0,28.24,0,46.41,13.96
2024-03-14 21:45:00,21,3,0,2,0,rural,94.06,68.23,42.03,72.54,70.18,79.79,1.42,13.38,0,69.47,60.04
2024-03-14 22:00:00,22,3,0,2,0,rural,82.99,57.86,41.23,69.72,86.39,78.23,0.5,18.0,0,60.92,43.88
2024-03-14 22:15:00,22,3,0,2,0,rural,54.48,40.37,36.4,74.11,71.8,81.98,1.41,16.96,0,38.14,30.05
2024-03-14 22:30:00,22,3,0,2,0,rural,88.98,58.4,65.88,65.63,84.6,60.69,0.15,20.7,0,65.66,43.56
2024-03-14 22:45:00,22,3,0,2,0,rural,85.28,44.86,47.51,52.61,89.07,39.5,0.36,18.43,0,59.28,34.11
2024-03-14 23:00:00,23,3,0,2,0,rural,90.11,15.35,12.52,17.04,126.78,19.26,0.05,24.79,0,66.53,18.02
2024-03-14 23:15:00,23,3,0,2,0,rural,64.51,71.7,60.48,111.15,28.61,200.0,4.59,8.34,1,46.77,64.51
2024-03-14 23:30:00,23,3,0,2,0,rural,66.44,72.79,76.77,109.56,16.93,200.0,3.35,10.19,1,48.55,66.44
2024-03-14 23:45:00,23,3,0,2,0,rural,91.56,62.45,66.1,68.21,87.91,75.96,0.49,16.51,0,63.5,48.2
2024-03-15 00:00:00,0,4,0,2,0,rural,86.6,31.04,22.68,35.84,120.11,34.71,0.05,19.93,0,61.36,23.86
2024-03-15 00:15:00,0,4,0,2,0,rural,96.24,18.1,9.31,18.8,131.31,21.26,0.01,23.66,0,71.23,19.25
2024-03-15 00:30:00,0,4,0,2,0,rural,68.96,21.57,22.62,31.28,120.77,30.01,0.08,26.21,0,51.54,17.6
2024-03-15 00:45:00,0,4,0,2,0,rural,76.95,39.31,22.08,51.08,95.79,46.45,0.46,20.12,0,54.77,31.66
2024-03-15 01:00:00,1,4,0,2,0,rural,66.59,9.01,4.91,13.53,127.69,21.45,0.07,24.29,0,44.08,13.32
2024-03-15 01:15:00,1,4,0,2,0,rural,50.23,19.16,14.95,38.14,114.65,34.56,0.08,20.92,0,33.41,14.35
2024-03-15 01:30:00,1,4,0,2,0,rural,81.46,4.07,5.34,5.0,133.11,11.36,0.08,25.07,0,59.41,16.29
2024-03-15 01:45:00,1,4,0,2,0,rural,94.67,53.91,31.82,56.94,92.72,47.89,0.38,15.9,0,61.87,45.29
2024-03-15 02:00:00,2,4,0,2,0,rural,91.72,24.49,27.29,26.7,121.8,15.94,0.08,20.36,0,61.39,20.78
2024-03-15 02:15:00,2,4,0,2,0,rural,80.06,26.23,20.36,32.76,120.57,30.71,0.01,24.06,0,57.75,20.33
2024-03-15 02:30:00,2,4,0,2,0,rural,50.82,23.32,20.71,45.89,90.55,38.02,0.08,17.88,0,34.67,16.77
2024-03-15 02:45:00,2,4,0,2,0,rural,80.3,28.77,28.24,35.83,101.86,21.75,0.07,24.13,0,55.06,23.69
2024-03-15 03:00:00,3,4,0,2,0,rural,74.34,3.72,6.52,5.0,127.72,17.16,0.1,30.36,0,49.27,14.87
2024-03-15 03:15:00,3,4,0,2,0,rural,59.25,32.57,30.77,54.96,83.78,53.93,0.48,21.62,0,38.69,27.4
2024-03-15 03:30:00,3,4,0,2,0,rural,74.7,6.27,0.02,8.39,138.83,10.0,0.03,28.46,0,50.73,14.94
2024-03-15 03:45:00,3,4,0,2,0,rural,83.09,4.15,0.0,5.0,143.39,10.0,0.05,25.19,0,54.15,16.62
2024-03-15 04:00:00,4,4,0,2,0,rural,92.03,10.61,6.86,11.52,124.38,15.08,0.02,21.18,0,63.45,18.41
2024-03-15 04:15:00,4,4,0,2,0,rural,71.76,25.91,3.87,36.11,105.95,30.12,0.02,19.7,0,48.73,23.16
2024-03-15 04:30:00,4,4,0,2,0,rural,73.23,17.05,10.91,23.28,120.65,29.16,0.03,28.71,0,52.12,14.65
2024-03-15 04:45:00,4,4,0,2,0,rural,80.88,8.49,5.44,10.49,135.38,25.14,0.09,19.97,0,59.21,16.18
2024-03-15 05:00:00,5,4,0,2,0,rural,62.76,10.13,8.41,16.15,110.26,23.52,0.07,30.44,0,43.69,12.55
2024-03-15 05:15:00,5,4,0,2,0,rural,69.18,9.75,18.62,14.09,131.97,17.95,0.04,24.73,0,45.79,13.84
2024-03-15 05:30:00,5,4,0,2,0,rural,75.58,41.96,20.8,55.52,89.82,53.45,0.17,22.46,0,49.6,36.17
2024-03-15 05:45:00,5,4,0,2,0,rural,58.58,29.86,26.39,50.98,93.25,44.81,0.29,20.37,0,40.92,26.22
2024-03-15 06:00:00,6,4,0,2,0,rural,65.58,49.07,57.67,74.83,64.69,81.83,0.57,14.67,0,45.08,51.36
2024-03-15 06:15:00,6,4,0,2,0,rural,70.37,61.26,50.11,87.06,43.54,107.81,2.33,12.37,0,52.59,62.57
2024-03-15 06:30:00,6,4,0,2,0,rural,92.7,104.08,91.17,112.27,17.26,200.0,4.89,12.8,1,69.14,92.7
2024-03-15 06:45:00,6,4,0,2,0,rural,95.49,101.05,89.09,105.83,30.7,200.0,3.71,6.86,1,66.68,95.49
2024-03-15 07:00:00,7,4,0,2,0,rural,68.79,77.99,49.28,113.37,22.5,200.0,2.8,17.52,1,50.61,68.79
2024-03-15 07:15:00,7,4,0,2,0,rural,50.61,55.78,46.71,110.21,16.25,200.0,3.76,11.84,1,34.98,50.61
2024-03-15 07:30:00,7,4,0,2,0,rural,64.59,71.94,70.1,111.37,18.05,200.0,4.51,11.1,1,45.98,64.59
2024-03-15 07:45:00,7,4,0,2,0,rural,77.61,82.52,36.91,106.32,21.23,200.0,4.26,7.76,1,54.25,77.61
2024-03-15 08:00:00,8,4,0,2,0,rural,78.44,72.12,52.55,91.94,17.65,114.34,1.95,4.53,0,55.76,51.1
2024-03-15 08:15:00,8,4,0,2,0,rural,70.44,40.61,43.06,57.65,91.3,50.58,0.47,18.59,0,52.25,33.11
2024-03-15 08:30:00,8,4,0,2,0,rural,97.28,37.66,23.98,38.71,101.08,33.98,0.08,22.19,0,66.34,30.31
2024-03-15 08:45:00,8,4,0,2,0,rural,81.46,18.77,10.47,23.04,131.91,22.99,0.01,29.7,0,55.5,16.29
2024-03-15 09:00:00,9,4,0,2,0,rural,77.09,81.68,33.08,105.95,33.75,200.0,2.36,6.84,1,55.64,77.09
2024-03-15 09:15:00,9,4,0,2,0,rural,59.72,25.99,36.29,43.52,97.93,46.05,0.08,23.91,0,40.63,20.47
2024-03-15 09:30:00,9,4,0,2,0,rural,85.19,74.13,63.75,87.01,53.26,110.82,2.43,12.11,0,63.84,64.32
2024-03-15 09:45:00,9,4,0,2,0,rural,91.64,61.89,57.7,67.53,78.93,69.68,0.29,14.65,0,68.34,53.8
2024-03-15 10:00:00,10,4,0,2,0,rural,60.82,34.37,7.79,56.5,93.88,58.48,0.49,18.35,0,40.65,29.48
2024-03-15 10:15:00,10,4,0,2,0,rural,79.51,56.47,44.14,71.02,70.14,68.32,0.51,12.02,0,55.14,45.77
2024-03-15 10:30:00,10,4,0,2,0,rural,90.81,14.91,14.31,16.41,117.96,24.01,0.01,25.85,0,66.92,18.16
2024-03-15 10:45:00,10,4,0,2,0,rural,74.52,45.57,38.72,61.15,83.65,51.38,0.33,17.38,0,50.18,39.98
2024-03-15 11:00:00,11,4,0,2,0,rural,50.0,29.54,24.31,59.08,91.47,54.47,0.25,18.75,0,33.03,22.64
2024-03-15 11:15:00,11,4,0,2,0,rural,56.96,54.51,34.2,95.7,33.93,124.15,1.75,13.52,0,41.71,45.99
2024-03-15 11:30:00,11,4,0,2,0,rural,96.07,59.69,47.25,62.13,78.37,59.85,0.44,21.38,0,63.87,46.51
2024-03-15 11:45:00,11,4,0,2,0,rural,64.56,53.12,34.56,82.27,57.8,92.89,1.26,13.35,0,44.76,42.72
2024-03-15 12:00:00,12,4,0,2,0,rural,65.3,51.32,54.57,78.59,71.1,90.17,1.43,9.68,0,47.74,42.44
2024-03-15 12:15:00,12,4,0,2,0,rural,63.25,54.45,44.69,86.09,58.34,105.23,2.44,12.75,0,42.61,47.81
2024-03-15 12:30:00,12,4,0,2,0,rural,82.15,86.76,48.21,105.61,28.92,200.0,4.13,9.92,1,58.87,82.15
2024-03-15 12:45:00,12,4,0,2,0,rural,95.54,85.22,81.56,89.19,50.47,106.32,1.68,13.23,0,62.17,71.54
2024-03-15 13:00:00,13,4,0,2,0,rural,86.07,43.32,51.6,50.33,99.32,42.18,0.39,21.56,0,58.57,32.41
2024-03-15 13:15:00,13,4,0,2,0,rural,53.5,55.88,19.5,104.45,33.85,200.0,3.66,11.99,1,37.58,53.5
2024-03-15 13:30:00,13,4,0,2,0,rural,62.81,71.3,55.85,113.52,19.11,200.0,3.63,4.63,1,42.0,62.81
2024-03-15 13:45:00,13,4,0,2,0,rural,86.93,30.28,47.02,34.83,109.83,25.93,0.02,19.46,0,64.86,24.8
2024-03-15 14:00:00,14,4,0,2,0,rural,52.49,10.78,0.0,20.54,123.36,18.92,0.05,22.63,0,37.17,10.5
2024-03-15 14:15:00,14,4,0,2,0,rural,64.1,71.0,53.87,110.76,20.14,200.0,3.66,4.33,1,42.82,64.1
2024-03-15 14:30:00,14,4,0,2,0,rural,96.33,74.45,64.07,77.28,59.56,84.67,0.65,10.32,0,64.52,55.05
2024-03-15 14:45:00,14,4,0,2,0,rural,53.44,42.18,33.02,78.93,52.0,81.88,1.27,13.7,0,40.02,35.16
2024-03-15 15:00:00,15,4,0,2,0,rural,72.12,76.21,77.87,105.68,17.73,200.0,4.96,9.83,1,47.83,72.12
2024-03-15 15:15:00,15,4,0,2,0,rural,77.92,63.17,28.62,81.07,54.33,91.37,0.83,11.48,0,53.31,52.67
2024-03-15 15:30:00,15,4,0,2,0,rural,84.88,44.95,26.68,52.95,94.05,49.63,0.19,18.21,0,60.62,35.87
2024-03-15 15:45:00,15,4,0,2,0,rural,73.4,82.67,82.14,112.63,16.41,200.0,4.23,7.95,1,53.45,73.4
2024-03-15 16:00:00,16,4,0,2,0,rural,95.62,33.58,30.44,35.12,102.16,20.58,0.01,23.24,0,69.26,27.73
2024-03-15 16:15:00,16,4,0,2,0,rural,50.61,33.61,29.24,66.41,77.15,74.52,0.25,9.04,0,35.9,24.11
2024-03-15 16:30:00,16,4,0,2,0,rural,67.24,55.59,69.96,82.68,53.81,99.98,0.52,11.66,0,44.14,47.45
2024-03-15 16:45:00,16,4,0,2,0,rural,75.17,49.97,28.57,66.47,84.29,70.76,0.49,13.74,0,52.9,37.49
2024-03-15 17:00:00,17,4,0,2,0,rural,68.91,78.5,95.72,113.91,18.59,200.0,1.99,9.16,1,46.92,68.91
2024-03-15 17:15:00,17,4,0,2,0,rural,58.98,61.05,48.86,103.51,12.99,200.0,4.99,5.16,1,42.16,58.98
2024-03-15 17:30:00,17,4,0,2,0,rural,74.18,49.86,23.18,67.21,79.83,65.87,0.17,13.49,0,48.58,39.97
2024-03-15 17:45:00,17,4,0,2,0,rural,61.38,50.9,46.46,82.93,50.2,102.35,0.77,17.32,0,44.26,44.32
2024-03-15 18:00:00,18,4,0,2,0,rural,50.37,51.55,46.45,102.34,30.92,200.0,3.35,8.07,1,35.15,50.37
2024-03-15 18:15:00,18,4,0,2,0,rural,67.94,63.09,66.09,92.86,31.37,123.8,4.5,12.29,0,49.86,64.83
2024-03-15 18:30:00,18,4,0,2,0,rural,62.44,63.1,41.25,101.06,24.02,200.0,4.5,13.3,1,44.02,62.44
2024-03-15 18:45:00,18,4,0,2,0,rural,94.61,46.39,41.17,49.04,101.46,50.12,0.01,20.02,0,69.23,45.6
